date,ticker,close,high,low,open,volume,daily_return,cumulative_return
2010-03-23,AAPL,6.836051940917969,6.848625104425842,6.708526537709552,6.754627337876513,602431200.0,0.01606188631821448,0.06705259343922365
2010-03-24,AAPL,6.866288661956787,6.891135234248472,6.810608295211313,6.814500389297734,597780400.0,0.004423126286948298,0.07177230181482108
2010-03-25,AAPL,6.7848639488220215,6.914185547713092,6.772889504657452,6.912688342511474,542284400.0,-0.011858620740183179,0.05906256056776593
2010-03-26,AAPL,6.912090301513672,6.9435220178652495,6.84174164229247,6.853716086252354,640875200.0,0.018751496515083232,0.07892156848150744
2010-03-29,AAPL,6.956692695617676,7.000997336288123,6.933643091400583,6.974954121258025,540744400.0,0.0064528083630845945,0.08588364260171732
2010-03-30,AAPL,7.060268402099609,7.1090638529372505,7.012371434081317,7.082720080878123,527310000.0,0.014888641918476608,0.10205097532154528
2010-03-31,AAPL,7.034825801849365,7.083022549017462,7.018661098541685,7.049494898397641,430659600.0,-0.0036036307405363788,0.09807959054923843
2010-04-01,AAPL,7.063861846923828,7.146483110578397,6.967469972979133,7.106969044991726,603145200.0,0.00412747179423123,0.10261188308705149
2010-04-05,AAPL,7.139298915863037,7.13989763802207,7.0279389923688464,7.034225974719714,684507600.0,0.010679295628079233,0.11438700134957136
2010-04-06,AAPL,7.170732975006104,7.191687455726478,7.094696843145161,7.130619381067374,447017200.0,0.004402961623195756,0.11929360454990179
2010-04-07,AAPL,7.202463626861572,7.241978493958324,7.144388370973537,7.17103111004126,628502000.0,0.004425022095518871,0.12424650348140798
2010-04-08,AAPL,7.183005332946777,7.230602548852389,7.125828561831358,7.197673627180755,572989200.0,-0.0027016164083391025,0.12120922068058482
2010-04-09,AAPL,7.23808479309082,7.241079202883577,7.198270973403746,7.227308594901782,334182800.0,0.007668024398006068,0.12980668034003284
2010-04-12,AAPL,7.253055095672607,7.276404464915791,7.238685761146231,7.250360445767822,333026400.0,0.002068268472908308,0.13214342387746125
2010-04-13,AAPL,7.257246017456055,7.268322780183254,7.21773114324853,7.240183630185212,306210800.0,0.0005778146902466474,0.13279759297924376
2010-04-14,AAPL,7.35483455657959,7.358426889758293,7.306339657391249,7.342561151233392,404076400.0,0.013447048493161473,0.14803037714497225
2010-04-15,AAPL,7.451527118682861,7.454819691491371,7.349446969910742,7.357529320885941,376784800.0,0.013146803148246233,0.16312330652150409
2010-04-16,AAPL,7.4060258865356445,7.5179845661125375,7.320709951427536,7.441049944408425,750545600.0,-0.006106296256123578,0.15602093102948178
2010-04-19,AAPL,7.396146774291992,7.420693588918966,7.237488564249771,7.394949329707154,566924400.0,-0.0013339289377333197,0.1544788812569562
2010-04-20,AAPL,7.321907997131348,7.461407116457424,7.273113321422935,7.440152871308002,738326400.0,-0.010037493768875527,0.14289080668004117
2010-04-21,AAPL,7.759864807128906,7.790698615971573,7.655389730051185,7.747291634721099,982391200.0,0.05981457431166115,0.2112523337663188
2010-04-22,AAPL,7.976893424987793,7.985275536678371,7.669456337201124,7.730525208727446,793424800.0,0.02796809264763289,0.24512875125675682
2010-04-23,AAPL,8.107412338256836,8.147824895283595,7.992759813247972,8.022395368656035,796955600.0,0.016362123237122495,0.2655017013309042
2010-04-26,AAPL,8.06760025024414,8.156208773540081,8.028384329988878,8.138846622090922,479068800.0,-0.004910578906272223,0.2592873553704971
2010-04-27,AAPL,7.844281673431396,8.017907186899636,7.798780366013799,8.000843996777434,709343600.0,-0.0276809174829884,0.22442912599911558
2010-04-28,AAPL,7.831108093261719,7.902952366279691,7.675743264128055,7.880501480602791,758402400.0,-0.0016793864267132808,0.22237283634444016
2010-04-29,AAPL,8.041851997375488,8.082563504506396,7.843380002823778,7.873614272099496,558840800.0,0.026911121849423125,0.25526826068873043
2010-04-30,AAPL,7.815840244293213,8.099627370721949,7.813146394094307,8.061908671764812,542463600.0,-0.028104440762654614,0.21998964821496347
2010-05-03,AAPL,7.973301887512207,8.019103745570645,7.869425562809147,7.898164234332009,454342000.0,0.02014647668035008,0.24456814121299475
2010-05-04,AAPL,7.743696689605713,7.881699380559005,7.6859219866594835,7.869725734045202,723819600.0,-0.028796752104181866,0.2087286209737218
2010-05-05,AAPL,7.663168907165527,7.727530340996159,7.445837556982879,7.574560424644143,883103200.0,-0.01039913954123195,0.19615888337673515
2010-05-06,AAPL,7.371598720550537,7.730823242634548,5.964633144674068,7.598508835699897,1285860800.0,-0.03804825264158729,0.1506471279825381
2010-05-07,AAPL,7.060568809509277,7.381177760996751,6.74175682402853,7.295562882355992,1676018400.0,-0.04219300627069822,0.10209786649621
2010-05-10,AAPL,7.603296756744385,7.62305458632602,7.439849617924293,7.491338919896291,984306400.0,0.07686745386634475,0.18681332340530443
2010-05-11,AAPL,7.67903470993042,7.779916587532235,7.498823351927332,7.538936134507276,848906800.0,0.009961199149415512,0.1986354072729244
2010-05-12,AAPL,7.845775127410889,7.876907880521498,7.744294518560449,7.760458418235639,654379600.0,0.021713721031217936,0.22466224212458896
2010-05-13,AAPL,7.734117984771728,7.932888991489649,7.675443998943165,7.879603506341872,599712400.0,-0.014231499224221067,0.20723346237586004
2010-05-14,AAPL,7.598210334777832,7.677838800763313,7.468889517359461,7.638323928916098,759362800.0,-0.017572482119033395,0.18601937394476153
2010-05-17,AAPL,7.610185146331787,7.668859134312434,7.415305427720954,7.624554482007597,762834800.0,0.001576004220249727,0.1878885454833965
2010-05-18,AAPL,7.554504871368408,7.739805015742562,7.491639832956946,7.69280651702172,782678400.0,-0.00731654669271975,0.17919730347462037
2010-05-19,AAPL,7.434164524078369,7.571268733129042,7.329690280648879,7.46888961806538,1025726800.0,-0.01592961409636906,0.16041314548679075
2010-05-20,AAPL,7.117448806762695,7.299755360223016,7.071048225749777,7.24078161024784,1282915200.0,-0.04260273179183338,0.11097637548189931
2010-05-21,AAPL,7.253952503204346,7.319211622444524,6.925560180319311,6.969565061738384,1223891200.0,0.019178739482038853,0.13228350195796645
2010-05-24,AAPL,7.386867046356201,7.510800177351074,7.371899786650654,7.402433827786762,754238800.0,0.018323051204587104,0.1530303905424515
2010-05-25,AAPL,7.340762615203857,7.386862610726309,7.099483243448613,7.165041304394024,1048006400.0,-0.006241405302547909,0.1458338605489209
2010-05-26,AAPL,7.307538986206055,7.547621878983673,7.296761982711956,7.486254030352506,850654000.0,-0.004525909737087996,0.14064791992237735
2010-05-27,AAPL,7.5841383934021,7.600303890214804,7.457212504764978,7.501816102483027,666282400.0,0.037851239345854104,0.18382285734870996
2010-05-28,AAPL,7.689814567565918,7.765251990472923,7.584142063448017,7.764953028957144,815614800.0,0.013933840428828725,0.200318056139007
2010-06-01,AAPL,7.808056831359863,7.961026754713923,7.75207750529457,7.77393046568259,876472800.0,0.015376477905288732,0.2187747202085475
2010-06-02,AAPL,7.9014573097229,7.9269018084671,7.793090171987519,7.919118418555622,688548000.0,0.011962064362532443,0.2333537818551097
2010-06-03,AAPL,7.876610279083252,7.949353036034465,7.79548461104153,7.938276274426648,650106800.0,-0.0031446136662757196,0.2294753606973352
2010-06-04,AAPL,7.662274837493896,7.840090608569387,7.622460993702086,7.729629114561336,758304400.0,-0.02721163470008603,0.19601932630928287
2010-06-07,AAPL,7.511993885040283,7.757763297452709,7.500318405094482,7.732019048025458,886942000.0,-0.019613098673809115,0.1725616812465962
2010-06-08,AAPL,7.463799476623535,7.597611087582482,7.3536369923579805,7.580846866355042,1000770400.0,-0.006415661295029129,0.16503892265218822
2010-06-09,AAPL,7.280297756195068,7.540737219722758,7.259044308757232,7.52786428766548,854630000.0,-0.02458556409549728,0.1363957835455738
2010-06-10,AAPL,7.499124050140381,7.513192823917651,7.250360152083129,7.329389890052647,776356000.0,0.03005732749860468,0.17055280377963666
2010-06-11,AAPL,7.588932037353516,7.599409278730915,7.405128273880813,7.430872535405231,545759200.0,0.011975796988110021,0.1845711065215645
2010-06-14,AAPL,7.611982822418213,7.757768139068529,7.60390046917931,7.66227470789201,602960400.0,0.003037421464738177,0.1881691482270218
2010-06-15,AAPL,7.773929595947266,7.778719372960774,7.648500108172938,7.6526911630597585,585074000.0,0.02127524159041716,0.21344773390583183
2010-06-16,AAPL,8.000243186950684,8.015210443418672,7.80207012457059,7.816139697369835,783678000.0,0.029111865268422354,0.24877346084557073
2010-06-17,AAPL,8.138543128967285,8.169376917869236,8.067595758164062,8.100524674764456,872855200.0,0.01728696725646839,0.2703609667739548
2010-06-18,AAPL,8.204402923583984,8.232243910674345,8.125074215930956,8.149920792109706,784621600.0,0.0080923321991484,0.28064114972992105
2010-06-21,AAPL,8.087653160095215,8.352281957106525,8.044545964395384,8.312767094328514,776490400.0,-0.014230135279334699,0.26241745292498164
2010-06-22,AAPL,8.1978178024292,8.261280768744319,8.127469929210713,8.147226966134388,717262000.0,0.013621336146997676,0.27961326540910947
2010-06-23,AAPL,8.111604690551758,8.222066976387984,8.019702799357841,8.219672086756717,768457200.0,-0.010516592824482474,0.2661560937239955
2010-06-24,AAPL,8.052629470825195,8.178357931225342,8.02568697271483,8.112499290762061,714277200.0,-0.007270475075696892,0.2569505374026335
2010-06-25,AAPL,7.983779907226562,8.090649853970659,7.957137160917972,8.084363668643002,549942400.0,-0.008549948044682343,0.2462036756131054
2010-06-28,AAPL,8.031675338745117,8.075082303314737,7.918519228647031,7.990663263237606,584948000.0,0.005999092168761155,0.25367976632415745
2010-06-29,AAPL,7.668556213378906,7.914625389890176,7.6125768985867985,7.906542242222351,1133344800.0,-0.04521088192080047,0.19699979844237925
2010-06-30,AAPL,7.529658317565918,7.722442091090076,7.484157024063595,7.684723387685406,739452000.0,-0.01811265275341667,0.1753189567472826
2010-07-01,AAPL,7.438354969024658,7.627547203192609,7.280895014103134,7.612579146944294,1022896000.0,-0.012125828914209658,0.16106724015813767
2010-07-02,AAPL,7.3922529220581055,7.511695180312356,7.280293490827439,7.498522495073423,693842800.0,-0.006197882079913453,0.15387108231678703
2010-07-06,AAPL,7.442845821380615,7.567675813962325,7.368904822201506,7.51379240993351,615235600.0,0.006844043332384198,0.1617682260041482
2010-07-07,AAPL,7.743395805358887,7.746390215755665,7.476372895323651,7.49852401825615,654556000.0,0.04038105735240416,0.2086816553686226
2010-07-08,AAPL,7.726034164428711,7.870024066817434,7.630241003159648,7.857450899652026,738144400.0,-0.002242122366799437,0.20597164319478045
2010-07-09,AAPL,7.771834850311279,7.780216161135029,7.638322207581099,7.690110475043022,433322400.0,0.0059280977676021696,0.21312076100059496
2010-07-12,AAPL,7.702087879180908,7.838593385808313,7.62934510765111,7.739207867769267,562878400.0,-0.008974324914737153,0.20223382113056232
2010-07-13,AAPL,7.537738800048828,7.675441689679097,7.376985508566896,7.673047600570146,1190924000.0,-0.021338250317335827,0.17658025491531126
2010-07-14,AAPL,7.565580368041992,7.657482241294048,7.453921458551491,7.465297981441342,812047600.0,0.0036936233440436617,0.18092609921100733
2010-07-15,AAPL,7.52726411819458,7.692507481979045,7.403032034355171,7.430872222600496,824866000.0,-0.005064548651054546,0.17494524152825308
2010-07-16,AAPL,7.4808669090271,7.632639472444437,7.436263279822846,7.579055005337895,1039858400.0,-0.006163887494704867,0.16770301124703413
2010-07-19,AAPL,7.351541519165039,7.480264399169973,7.172528370457297,7.480264399169973,1024478000.0,-0.017287487056614315,0.14751636055413142
2010-07-20,AAPL,7.540433883666992,7.570668955878505,7.184801680527691,7.271315042290265,1074950800.0,0.025694252560435338,0.17700093573944087
2010-07-21,AAPL,7.610781669616699,7.93737700677474,7.603597803216721,7.935580840334241,1185671200.0,0.009329408232341185,0.18798165795880162
2010-07-22,AAPL,7.753870964050293,7.783207541933195,7.6428100343141425,7.71375739044485,645318800.0,0.018800867065314142,0.2103167431861166
2010-07-23,AAPL,7.781416416168213,7.794588308360812,7.671852620107624,7.696100476508297,533388800.0,0.003552477497450024,0.21461636618107227
2010-07-26,AAPL,7.76165771484375,7.786204527492007,7.714659217720712,7.783210916271227,420551600.0,-0.00253921654718392,0.21153219220558483
2010-07-27,AAPL,7.905348300933838,7.926901503574405,7.792192188505937,7.809255373743691,584771600.0,0.018512873327986012,0.23396113421266396
2010-07-28,AAPL,7.811948299407959,7.962524136693053,7.790694860103739,7.893073959408966,519985200.0,-0.011814786391492138,0.21938214699653802
2010-07-29,AAPL,7.726633071899414,7.862539827544436,7.666463483142204,7.80446536701728,643806800.0,-0.010921120345229407,0.20606512782236464
2010-07-30,AAPL,7.7008843421936035,7.774225778088863,7.63053571649989,7.660172850856867,448210000.0,-0.0033324644080039434,0.20204595871016195
2010-08-02,AAPL,7.8385910987854,7.860743021253078,7.771835570595513,7.796382381909653,428055600.0,0.01788194062820736,0.22354087317619364
2010-08-03,AAPL,7.840988159179687,7.880801998235347,7.765850499217941,7.813447729180198,417653600.0,0.00030580245404787654,0.2239150349778387
2010-08-04,AAPL,7.872421264648437,7.911336623325531,7.792493819775198,7.868230207697469,420375200.0,0.004008819402685937,0.22882148931729684
2010-08-05,AAPL,7.834101676940918,7.878406324603656,7.799675546839138,7.834999360645479,289097200.0,-0.004867573319481178,0.22284011062149078
2010-08-06,AAPL,7.785905838012695,7.827815597205386,7.712263798771325,7.776625243223034,444897600.0,-0.00615205685548903,0.2153171287357749
2010-08-09,AAPL,7.835598468780518,7.847572914512084,7.770339338267875,7.827515318230611,303128000.0,0.0063823827055820015,0.22307374776001576
2010-08-10,AAPL,7.7655510902404785,7.796684655277676,7.709870705978617,7.778722983140831,451920000.0,-0.008939633496934496,0.21213991671531907
2010-08-11,AAPL,7.489544868469238,7.654190297360955,7.478169944556993,7.645509224016824,620054400.0,-0.03554238695539802,0.16905757075133931
2010-08-12,AAPL,7.537441730499268,7.576656840010329,7.367707564649661,7.384770749606713,534920400.0,0.006395163240382473,0.17653388475369902
2010-08-13,AAPL,7.456913471221924,7.540133444810833,7.45661371049176,7.533248540360442,354869200.0,-0.010683765414928104,0.16396407272627656
2010-08-16,AAPL,7.413209915161133,7.484157307340881,7.382675078432225,7.411413748294726,318430000.0,-0.005860810404928807,0.1571422999778791
2010-08-17,AAPL,7.542828559875488,7.622457005154932,7.459906743170542,7.4862505171265665,422640400.0,0.017484820502555287,0.1773747253889062
2010-08-18,AAPL,7.575756072998047,7.6236530406363485,7.531152476521977,7.554502637934592,339696000.0,0.004365406539626138,0.18251444471470935
2010-08-19,AAPL,7.480264186859131,7.588031785976507,7.444341653820006,7.568872675362525,426706000.0,-0.012604931470704739,0.16760893117596187
2010-08-20,AAPL,7.473080635070801,7.601204008964448,7.453921521599026,7.465597006051995,384230000.0,-0.0009603339680100964,0.1664876366580017
2010-08-23,AAPL,7.358125686645508,7.54372553435367,7.341662028513427,7.53743935220419,414041600.0,-0.015382538211325514,0.14854409601407115
2010-08-24,AAPL,7.182408332824707,7.27430941488603,7.144090902160439,7.264431695250725,602565600.0,-0.02388072198056035,0.121116033774745
2010-08-25,AAPL,7.271013259887695,7.303942972595192,7.100681233372899,7.12582676007856,596867600.0,0.012336381190978907,0.13494654852670873
2010-08-26,AAPL,7.192883014678955,7.35662992041071,7.192883014678955,7.347649088443943,466505200.0,-0.010745441167019254,0.1227510471618034
2010-08-27,AAPL,7.232999324798584,7.262635681780235,7.051590447492315,7.236891419799088,548391200.0,0.005577222657140446,0.12901287974036246
2010-08-30,AAPL,7.259341239929199,7.356631610177782,7.204858312845122,7.207253201919682,383289200.0,0.0036419075887788033,0.133124640314918
2010-08-31,AAPL,7.277304649353027,7.321010586059846,7.19498231612178,7.239884898290046,420786800.0,0.0024745233527558863,0.13592858369896033
2010-09-01,AAPL,7.493732452392578,7.527559046361148,7.372494045118453,7.408116805087623,697037600.0,0.02974010481460221,0.16971121884007
2010-09-02,AAPL,7.548816204071045,7.548816204071046,7.441048600343184,7.521574742182397,415427600.0,0.007350642957753228,0.1783093483734417
2010-09-03,AAPL,7.746390342712402,7.746689304139725,7.618565947203665,7.6362278529167344,520788800.0,0.026172863837220728,0.20914907850654418
2010-09-07,AAPL,7.717652797698975,7.769141311763677,7.670953262205992,7.682627946238703,342557600.0,-0.003709798208202053,0.20466337942165147
2010-09-08,AAPL,7.870620250701904,7.914625122545564,7.756265937326093,7.776622487123925,526551200.0,0.019820463165761693,0.2285403655606204
2010-09-09,AAPL,7.8751115798950195,7.97838835347514,7.8706215634304995,7.934084512896617,438575200.0,0.0005706448856701574,0.22924142583706697
2010-09-10,AAPL,7.885293006896973,7.917922977576776,7.825122605550064,7.878707060585584,387542400.0,0.0012928613009046686,0.23083066450600054
2010-09-13,AAPL,7.993959426879883,8.031079420942733,7.955642787230278,7.957438155291634,388780000.0,0.013780898171807054,0.24779261656029528
2010-09-14,AAPL,8.02448844909668,8.057716326587379,7.948452341158053,7.969107853916898,408150400.0,0.0038190114043039625,0.25255795079314525
2010-09-15,AAPL,8.089149475097656,8.093940051635057,8.017903138337774,8.02778245344302,429368800.0,0.00805796237494194,0.2626510156330708
2010-09-16,AAPL,8.2792387008667,8.282232311362895,8.067595634638302,8.089748352310153,652103200.0,0.023499284610110083,0.292322411212677
2010-09-17,AAPL,8.243319511413574,8.320852048729243,8.192728677495957,8.312768898220073,634477200.0,-0.004338465256396695,0.28671571533156803
2010-09-20,AAPL,8.47861099243164,8.495075454032085,8.257687286318008,8.264572192263758,658677600.0,0.028543292625293093,0.32344281851984036
2010-09-21,AAPL,8.49477481842041,8.601943688184367,8.4654382316112,8.49746946785185,668074400.0,0.0019064238238077902,0.3259658614385139
2010-09-22,AAPL,8.613920211791992,8.620805118691429,8.45406455210984,8.463045386780124,585289600.0,0.014025727099113094,0.34456349675379094
2010-09-23,AAPL,8.648941040039062,8.763893282829999,8.561530013291511,8.57140852806089,786116800.0,0.004065608617912275,0.3500299656935235
2010-09-24,AAPL,8.750720977783203,8.78694326268531,8.697736073946611,8.744135834493633,649488000.0,0.011767907455139781,0.3659169933914703
2010-09-27,AAPL,8.715998649597168,8.822867773143633,8.71150863241631,8.800416887877194,482834800.0,-0.003967939130294473,0.3604971179046581
2010-09-28,AAPL,8.587273597717285,8.734256261768609,8.232240220108912,8.734256261768609,1035042400.0,-0.014768824211076725,0.3404041751306477
2010-09-29,AAPL,8.602543830871582,8.675586348553608,8.56153255471946,8.5983527750122,469644000.0,0.001778239971107487,0.34278773541230434
2010-09-30,AAPL,8.49417781829834,8.681274119243076,8.41933913804802,8.651338807015373,673391600.0,-0.012596973023764613,0.32587267453267366
2010-10-01,AAPL,8.457355499267578,8.578892896171052,8.422330653778324,8.56602076984931,448142800.0,-0.004335006850390899,0.3201250074058284
2010-10-04,AAPL,8.341209411621094,8.468733273519634,8.315164590090754,8.42981792005571,435302000.0,-0.013733144794084051,0.30199553953283287
2010-10-05,AAPL,8.649541854858398,8.664808071339705,8.43640075650471,8.441790055463605,501967200.0,0.03696495652150045,0.3501237480428516
2010-10-06,AAPL,8.657022476196289,8.740841960944786,8.539376396089287,8.668996916692317,670868800.0,0.0008648575223308974,0.35129141272242403
2010-10-07,AAPL,8.657926559448242,8.695645272047901,8.588776119257112,8.691454215163231,408399600.0,0.00010443351099520548,0.3514325328290324
2010-10-08,AAPL,8.803112983703613,8.815985115643343,8.681276572236316,8.732465339113576,658403200.0,0.016769191013399354,0.37409496311376444
2010-10-11,AAPL,8.841727256774902,8.898006349592304,8.818977409724505,8.82316846552511,427753200.0,0.004386433883419638,0.380122339819003
2010-10-12,AAPL,8.936923027038574,8.965661697090201,8.755813130613976,8.84322498662993,558544000.0,0.010766648585628813,0.3949816320570101
2010-10-13,AAPL,8.984820365905762,9.03930249797239,8.974642086527204,8.986616532854919,630092400.0,0.005359488799699275,0.40245802048980583
2010-10-14,AAPL,9.049777030944824,9.054566008257702,8.992599471570294,9.031216646329952,435296400.0,0.007229600859417262,0.4125972322000355
2010-10-15,AAPL,9.421876907348633,9.429660297166064,9.127611694599215,9.203348066340215,922194000.0,0.04111702146157303,0.47067902291296315
2010-10-18,AAPL,9.5194673538208,9.549401870757809,9.40840636312232,9.533536928500576,1093010800.0,0.010357856235210683,0.4859121048004358
2010-10-19,AAPL,9.264713287353516,9.392836624581562,8.98122515590665,9.082406796887248,1232784000.0,-0.026761378236675792,0.4461470489374162
2010-10-20,AAPL,9.295846939086914,9.40720686697556,9.18628397710831,9.250045891156487,721624400.0,0.0033604549615038337,0.4510067609630821
